UF_ATENDIMENTO;TIPO;CLASSIFICACAO;NACIONALIDADE;TOTAL
RJ;ENTRADA;PERMANENTE;CHINA;208
RJ;ENTRADA;PERMANENTE;COLÔMBIA;231
RJ;ENTRADA;PERMANENTE;CORÉIA DO SUL;17
RJ;ENTRADA;PERMANENTE;COSTA DO MARFIM;3
RJ;ENTRADA;PERMANENTE;COSTA RICA;5
RJ;ENTRADA;PERMANENTE;CROÁCIA;25
RJ;ENTRADA;PERMANENTE;CUBA;18
RJ;ENTRADA;PERMANENTE;DINAMARCA;23
RJ;ENTRADA;PERMANENTE;EGITO;4
RJ;ENTRADA;PERMANENTE;EL SALVADOR;5
RJ;ENTRADA;PERMANENTE;EQUADOR;55
RJ;ENTRADA;PERMANENTE;ESLOVÁQUIA;1
RJ;ENTRADA;PERMANENTE;ESLOVÊNIA;2
RJ;ENTRADA;PERMANENTE;ESPANHA;107
RJ;ENTRADA;PERMANENTE;ESTADOS UNIDOS;353
RJ;ENTRADA;PERMANENTE;ESTÔNIA;1
RJ;ENTRADA;PERMANENTE;ETIÓPIA;2
RJ;ENTRADA;PERMANENTE;FILIPINAS;53
RJ;ENTRADA;PERMANENTE;FINLÂNDIA;5
RJ;ENTRADA;PERMANENTE;FRANÇA;338
RJ;ENTRADA;PERMANENTE;GANA;10
RJ;ENTRADA;PERMANENTE;GRANADA;1
RJ;ENTRADA;PERMANENTE;GRÉCIA;6
RJ;ENTRADA;PERMANENTE;GUATEMALA;6
RJ;ENTRADA;PERMANENTE;GUIANA;1
RJ;ENTRADA;PERMANENTE;HAITI;4
RJ;ENTRADA;PERMANENTE;HONDURAS;8
RJ;ENTRADA;PERMANENTE;HONG KONG (R.A.E.);1
RJ;ENTRADA;PERMANENTE;HUNGRIA;1
RJ;ENTRADA;PERMANENTE;INDONÉSIA;5
RJ;ENTRADA;PERMANENTE;IRLANDA;11
RJ;ENTRADA;PERMANENTE;IRÃ;1
RJ;ENTRADA;PERMANENTE;ISLÂNDIA;1
RJ;ENTRADA;PERMANENTE;ISRAEL;4
RJ;ENTRADA;PERMANENTE;ITÁLIA;195
RJ;ENTRADA;PERMANENTE;IÊMEN;1
RJ;ENTRADA;PERMANENTE;JAMAICA;1
RJ;ENTRADA;PERMANENTE;JAPÃO;44
RJ;ENTRADA;PERMANENTE;LETÔNIA;19
RJ;ENTRADA;PERMANENTE;LIECHTENSTEIN;1
RJ;ENTRADA;PERMANENTE;LITUÂNIA;3
RJ;ENTRADA;PERMANENTE;LÍBANO;1
RJ;ENTRADA;PERMANENTE;MADAGASCAR;23
RJ;ENTRADA;PERMANENTE;MALÁSIA;30
RJ;ENTRADA;PERMANENTE;MARROCOS;2
RJ;ENTRADA;PERMANENTE;MAURÍCIO;1
RJ;ENTRADA;PERMANENTE;MYANMAR;1
RJ;ENTRADA;PERMANENTE;MÉXICO;49
RJ;ENTRADA;PERMANENTE;NICARÁGUA;1
RJ;ENTRADA;PERMANENTE;NIGÉRIA;7
RJ;ENTRADA;PERMANENTE;NORUEGA;86
RJ;ENTRADA;PERMANENTE;NOVA ZELÂNDIA;6
RJ;ENTRADA;PERMANENTE;PANAMÁ;14
RJ;ENTRADA;PERMANENTE;PARAGUAI;20
RJ;ENTRADA;PERMANENTE;PAÍSES BAIXOS;62
RJ;ENTRADA;PERMANENTE;PERU;178
RJ;ENTRADA;PERMANENTE;POLÔNIA;105
RJ;ENTRADA;PERMANENTE;PORTUGAL;238
RJ;ENTRADA;PERMANENTE;QUÊNIA;7
RJ;ENTRADA;PERMANENTE;REINO UNIDO;236
RJ;ENTRADA;PERMANENTE;REPÚBLICA DOMINICANA;13
RJ;ENTRADA;PERMANENTE;REPÚBLICA TCHECA;2
RJ;ENTRADA;PERMANENTE;ROMÊNIA;35
RJ;ENTRADA;PERMANENTE;RUANDA;3
RJ;ENTRADA;PERMANENTE;RÚSSIA;31
RJ;ENTRADA;PERMANENTE;SAMOA OCIDENTAL;2
RJ;ENTRADA;PERMANENTE;SINGAPURA;7
RJ;ENTRADA;PERMANENTE;SUÉCIA;24
RJ;ENTRADA;PERMANENTE;SUÍÇA;36
RJ;ENTRADA;PERMANENTE;SÉRVIA;4
RJ;ENTRADA;PERMANENTE;TAILÂNDIA;3
RJ;ENTRADA;PERMANENTE;TAIWAN;1
RJ;ENTRADA;PERMANENTE;TRINIDAD E TOBAGO;5
RJ;ENTRADA;PERMANENTE;TUNÍSIA;2
RJ;ENTRADA;PERMANENTE;TURQUIA;5
RJ;ENTRADA;PERMANENTE;UCRÂNIA;24
RJ;ENTRADA;PERMANENTE;URUGUAI;103
RJ;ENTRADA;PERMANENTE;UZBEQUISTÃO;1
RJ;ENTRADA;PERMANENTE;VANUATU;1
RJ;ENTRADA;PERMANENTE;VENEZUELA;66
RJ;ENTRADA;PERMANENTE;VIETNÃ;3
RJ;ENTRADA;PERMANENTE;ZIMBÁBUE;5
RJ;ENTRADA;PERMANENTE;ÁFRICA DO SUL;7
RJ;ENTRADA;PERMANENTE;ÁUSTRIA;4
RJ;ENTRADA;PERMANENTE;ÍNDIA;78
RJ;ENTRADA;VISITANTE;ALBÂNIA;51
RJ;ENTRADA;VISITANTE;ALEMANHA;4969
RJ;ENTRADA;VISITANTE;ANDORRA;6
RJ;ENTRADA;VISITANTE;ANGOLA;13
RJ;ENTRADA;VISITANTE;ANTILHAS HOLANDESAS;2
RJ;ENTRADA;VISITANTE;ANTÍGUA E BARBUDA;7
RJ;ENTRADA;VISITANTE;ARGENTINA;108144
RJ;ENTRADA;VISITANTE;ARGÉLIA;12
RJ;ENTRADA;VISITANTE;ARMÊNIA;25
RJ;ENTRADA;VISITANTE;ARÁBIA SAUDITA;11
RJ;ENTRADA;VISITANTE;AUSTRÁLIA;1491
RJ;ENTRADA;VISITANTE;AZERBAIJÃO;4
RJ;ENTRADA;VISITANTE;BAHAMAS;18
RJ;ENTRADA;VISITANTE;BAHREIN;2
RJ;ENTRADA;VISITANTE;BANGLADESH;1
RJ;ENTRADA;VISITANTE;BARBADOS;3
RJ;ENTRADA;VISITANTE;BELARUS;53
RJ;ENTRADA;VISITANTE;BELIZE;12
RJ;ENTRADA;VISITANTE;BENIN;1
RJ;ENTRADA;VISITANTE;BOLÍVIA;958
RJ;ENTRADA;VISITANTE;BOTSUANA;1
RJ;ENTRADA;VISITANTE;BULGÁRIA;262
RJ;ENTRADA;VISITANTE;BÉLGICA;898
RJ;ENTRADA;VISITANTE;BÓSNIA E HERZEGOVINA;24
RJ;ENTRADA;VISITANTE;CABO VERDE;30
RJ;ENTRADA;VISITANTE;CAMARÕES;5
RJ;ENTRADA;VISITANTE;CANADÁ;4291
RJ;ENTRADA;VISITANTE;CAZAQUISTÃO;36
RJ;ENTRADA;VISITANTE;CHILE;55714
RJ;ENTRADA;VISITANTE;CHINA;610
RJ;ENTRADA;VISITANTE;CHIPRE;36
RJ;ENTRADA;VISITANTE;COLÔMBIA;4015
RJ;ENTRADA;VISITANTE;CONGO;2
RJ;ENTRADA;VISITANTE;CORÉIA DO SUL;332
RJ;ENTRADA;VISITANTE;COSTA DO MARFIM;10
RJ;ENTRADA;VISITANTE;COSTA RICA;468
RJ;ENTRADA;VISITANTE;CROÁCIA;161
RJ;ENTRADA;VISITANTE;CUBA;70
RJ;ENTRADA;VISITANTE;DINAMARCA;799
RJ;ENTRADA;VISITANTE;DOMINICA;3
RJ;ENTRADA;VISITANTE;EGITO;90
RJ;ENTRADA;VISITANTE;EL SALVADOR;107
RJ;ENTRADA;VISITANTE;EMIRADOS ÁRABES UNIDOS;13
RJ;ENTRADA;VISITANTE;EQUADOR;1450
RJ;ENTRADA;VISITANTE;ESLOVÁQUIA;203
RJ;ENTRADA;VISITANTE;ESLOVÊNIA;72
RJ;ENTRADA;VISITANTE;ESPANHA;2581
RJ;ENTRADA;VISITANTE;ESTADOS UNIDOS;18011
RJ;ENTRADA;VISITANTE;ESTÔNIA;57
RJ;ENTRADA;VISITANTE;ETIÓPIA;2
RJ;ENTRADA;VISITANTE;FILIPINAS;99
RJ;ENTRADA;VISITANTE;FINLÂNDIA;189
RJ;ENTRADA;VISITANTE;FRANÇA;12025
RJ;ENTRADA;VISITANTE;GABÃO;1
RJ;ENTRADA;VISITANTE;GANA;6
RJ;ENTRADA;VISITANTE;GEÓRGIA;27
RJ;ENTRADA;VISITANTE;GRANADA;9
RJ;ENTRADA;VISITANTE;GRÉCIA;317
RJ;ENTRADA;VISITANTE;GUATEMALA;280
RJ;ENTRADA;VISITANTE;GUIANA;27
RJ;ENTRADA;VISITANTE;GUINÉ BISSAU;1
RJ;ENTRADA;VISITANTE;HAITI;24
RJ;ENTRADA;VISITANTE;HONDURAS;122
RJ;ENTRADA;VISITANTE;HONG KONG (R.A.E.);292
RJ;ENTRADA;VISITANTE;HUNGRIA;285
RJ;ENTRADA;VISITANTE;ILHAS FIJI;4
RJ;ENTRADA;VISITANTE;INDONÉSIA;43
RJ;ENTRADA;VISITANTE;IRLANDA;594
RJ;ENTRADA;VISITANTE;IRÃ;18
RJ;ENTRADA;VISITANTE;ISLÂNDIA;331
RJ;ENTRADA;VISITANTE;ISRAEL;2538
RJ;ENTRADA;VISITANTE;ITÁLIA;3821
RJ;ENTRADA;VISITANTE;JAMAICA;38
RJ;ENTRADA;VISITANTE;JAPÃO;720
RJ;ENTRADA;VISITANTE;JORDÂNIA;4
RJ;ENTRADA;VISITANTE;KOSOVO;7
RJ;ENTRADA;VISITANTE;KUWAIT;7
RJ;ENTRADA;VISITANTE;LAOS;1
RJ;ENTRADA;VISITANTE;LETÔNIA;68
RJ;ENTRADA;VISITANTE;LIBÉRIA;1
RJ;ENTRADA;VISITANTE;LIECHTENSTEIN;2
RJ;ENTRADA;VISITANTE;LITUÂNIA;123
RJ;ENTRADA;VISITANTE;LUXEMBURGO;70
RJ;ENTRADA;VISITANTE;LÍBANO;36
RJ;ENTRADA;VISITANTE;MACAU (R.A.E.);5
RJ;ENTRADA;VISITANTE;MACEDÔNIA;17
RJ;ENTRADA;VISITANTE;MADAGASCAR;4
RJ;ENTRADA;VISITANTE;MALI;1
RJ;ENTRADA;VISITANTE;MALTA;66
RJ;ENTRADA;VISITANTE;MALÁSIA;47
RJ;ENTRADA;VISITANTE;MARROCOS;78
RJ;ENTRADA;VISITANTE;MAURÍCIO;5
RJ;ENTRADA;VISITANTE;MOLDÁVIA OU MOLDOVA;14
RJ;ENTRADA;VISITANTE;MONGÓLIA;5
RJ;ENTRADA;VISITANTE;MONTENEGRO;10
RJ;ENTRADA;VISITANTE;MOÇAMBIQUE;4
RJ;ENTRADA;VISITANTE;MÉXICO;2402
RJ;ENTRADA;VISITANTE;MÔNACO;3
RJ;ENTRADA;VISITANTE;NAMÍBIA;3
RJ;ENTRADA;VISITANTE;NEPAL;3
RJ;ENTRADA;VISITANTE;NICARÁGUA;58
RJ;ENTRADA;VISITANTE;NIGÉRIA;25
RJ;ENTRADA;VISITANTE;NORUEGA;686
RJ;ENTRADA;VISITANTE;NOVA ZELÂNDIA;231
RJ;ENTRADA;VISITANTE;PALESTINA;1
RJ;ENTRADA;VISITANTE;PANAMÁ;389
RJ;ENTRADA;VISITANTE;PAPUA NOVA GUINÉ;4
RJ;ENTRADA;VISITANTE;PAQUISTÃO;19
RJ;ENTRADA;VISITANTE;PARAGUAI;2840
RJ;ENTRADA;VISITANTE;PAÍSES BAIXOS;2105
RJ;ENTRADA;VISITANTE;PERU;5185
RJ;ENTRADA;VISITANTE;POLÔNIA;1411
RJ;ENTRADA;VISITANTE;PORTUGAL;3714
RJ;ENTRADA;VISITANTE;QUÊNIA;12
RJ;ENTRADA;VISITANTE;REINO UNIDO;6932
RJ;ENTRADA;VISITANTE;REPÚBLICA DEMOCRÁTICA DO CONGO;5
RJ;ENTRADA;VISITANTE;REPÚBLICA DOMINICANA;203
RJ;ENTRADA;VISITANTE;REPÚBLICA TCHECA;416
RJ;ENTRADA;VISITANTE;ROMÊNIA;477
RJ;ENTRADA;VISITANTE;RUANDA;3
RJ;ENTRADA;VISITANTE;RÚSSIA;734
RJ;ENTRADA;VISITANTE;SANTA LÚCIA;2
RJ;ENTRADA;VISITANTE;SENEGAL;3
RJ;ENTRADA;VISITANTE;SINGAPURA;75
RJ;ENTRADA;VISITANTE;SRI LANKA;2
RJ;ENTRADA;VISITANTE;SURINAME;4
RJ;ENTRADA;VISITANTE;SUÉCIA;840
RJ;ENTRADA;VISITANTE;SUÍÇA;1375
RJ;ENTRADA;VISITANTE;SÃO CRISTOVÃO E NEVIS;16
RJ;ENTRADA;VISITANTE;SÃO VICENTE E GRANADINAS;2
RJ;ENTRADA;VISITANTE;SÉRVIA;183
RJ;ENTRADA;VISITANTE;SÍRIA;1
RJ;ENTRADA;VISITANTE;TAILÂNDIA;90
RJ;ENTRADA;VISITANTE;TAIWAN;160
RJ;ENTRADA;VISITANTE;TOGO;2
RJ;ENTRADA;VISITANTE;TRINIDAD E TOBAGO;24
RJ;ENTRADA;VISITANTE;TUNÍSIA;98
RJ;ENTRADA;VISITANTE;TURQUIA;254
RJ;ENTRADA;VISITANTE;UCRÂNIA;300
RJ;ENTRADA;VISITANTE;URUGUAI;9097
RJ;ENTRADA;VISITANTE;UZBEQUISTÃO;9
RJ;ENTRADA;VISITANTE;VENEZUELA;2133
RJ;ENTRADA;VISITANTE;VIETNÃ;14
RJ;ENTRADA;VISITANTE;ZIMBÁBUE;3
RJ;ENTRADA;VISITANTE;ZÂMBIA;2
RJ;ENTRADA;VISITANTE;ÁFRICA DO SUL;66
RJ;ENTRADA;VISITANTE;ÁUSTRIA;577
RJ;ENTRADA;VISITANTE;ÍNDIA;316
RJ;ENTRADA;VISITANTE;ALEMANHA;113
RJ;ENTRADA;VISITANTE;ANGOLA;1
RJ;ENTRADA;VISITANTE;ARGENTINA;285
RJ;ENTRADA;VISITANTE;ARMÊNIA;1
RJ;ENTRADA;VISITANTE;AUSTRÁLIA;35
RJ;ENTRADA;VISITANTE;AZERBAIJÃO;1
RJ;ENTRADA;VISITANTE;BARBADOS;2
RJ;ENTRADA;VISITANTE;BOLÍVIA;4
RJ;ENTRADA;VISITANTE;BULGÁRIA;9
RJ;ENTRADA;VISITANTE;BÉLGICA;24
RJ;ENTRADA;VISITANTE;CABO VERDE;1
RJ;ENTRADA;VISITANTE;CANADÁ;92
RJ;ENTRADA;VISITANTE;CHILE;196
RJ;ENTRADA;VISITANTE;CHINA;38
RJ;ENTRADA;VISITANTE;CHIPRE;2
RJ;ENTRADA;VISITANTE;COLÔMBIA;82
RJ;ENTRADA;VISITANTE;CORÉIA DO SUL;19
RJ;ENTRADA;VISITANTE;COSTA RICA;11
RJ;ENTRADA;VISITANTE;CROÁCIA;5
RJ;ENTRADA;VISITANTE;CUBA;1
RJ;ENTRADA;VISITANTE;DINAMARCA;20
RJ;ENTRADA;VISITANTE;DOMINICA;1
RJ;ENTRADA;VISITANTE;EGITO;4
RJ;ENTRADA;VISITANTE;EL SALVADOR;1
RJ;ENTRADA;VISITANTE;EMIRADOS ÁRABES UNIDOS;4
RJ;ENTRADA;VISITANTE;EQUADOR;19
RJ;ENTRADA;VISITANTE;ESLOVÁQUIA;3
RJ;ENTRADA;VISITANTE;ESLOVÊNIA;1
RJ;ENTRADA;VISITANTE;ESPANHA;78
RJ;ENTRADA;VISITANTE;ESTADOS UNIDOS;522
RJ;ENTRADA;VISITANTE;ESTÔNIA;1
RJ;ENTRADA;VISITANTE;ETIÓPIA;2
RJ;ENTRADA;VISITANTE;FILIPINAS;57
RJ;ENTRADA;VISITANTE;FINLÂNDIA;7
RJ;ENTRADA;VISITANTE;FRANÇA;171
RJ;ENTRADA;VISITANTE;GEÓRGIA;4
RJ;ENTRADA;VISITANTE;GRÉCIA;31
RJ;ENTRADA;VISITANTE;GUATEMALA;4
RJ;ENTRADA;VISITANTE;GUIANA;1
RJ;ENTRADA;VISITANTE;HONDURAS;2
RJ;ENTRADA;VISITANTE;HONG KONG (R.A.E.);4
RJ;ENTRADA;VISITANTE;HUNGRIA;10
RJ;ENTRADA;VISITANTE;INDONÉSIA;5
RJ;ENTRADA;VISITANTE;IRLANDA;14
RJ;ENTRADA;VISITANTE;IRÃ;2
RJ;ENTRADA;VISITANTE;ISRAEL;7
RJ;ENTRADA;VISITANTE;ITÁLIA;108
RJ;ENTRADA;VISITANTE;JAPÃO;31
RJ;ENTRADA;VISITANTE;JORDÂNIA;1
RJ;ENTRADA;VISITANTE;LETÔNIA;2
RJ;ENTRADA;VISITANTE;LITUÂNIA;3
RJ;ENTRADA;VISITANTE;LÍBANO;1
RJ;ENTRADA;VISITANTE;MALTA;1
RJ;ENTRADA;VISITANTE;MALÁSIA;21
RJ;ENTRADA;VISITANTE;MARROCOS;2
RJ;ENTRADA;VISITANTE;MAURÍCIO;1
RJ;ENTRADA;VISITANTE;MOÇAMBIQUE;4
RJ;ENTRADA;VISITANTE;MÉXICO;86
RJ;ENTRADA;VISITANTE;NIGÉRIA;2
RJ;ENTRADA;VISITANTE;NORUEGA;72
RJ;ENTRADA;VISITANTE;NOVA ZELÂNDIA;1
RJ;ENTRADA;VISITANTE;PANAMÁ;17
RJ;ENTRADA;VISITANTE;PAQUISTÃO;2
RJ;ENTRADA;VISITANTE;PARAGUAI;26
RJ;ENTRADA;VISITANTE;PAÍSES BAIXOS;67
RJ;ENTRADA;VISITANTE;PERU;74
RJ;ENTRADA;VISITANTE;POLÔNIA;37
RJ;ENTRADA;VISITANTE;PORTUGAL;46
RJ;ENTRADA;VISITANTE;QUÊNIA;12
RJ;ENTRADA;VISITANTE;REINO UNIDO;228
RJ;ENTRADA;VISITANTE;REPÚBLICA DOMINICANA;9
RJ;ENTRADA;VISITANTE;REPÚBLICA TCHECA;7
RJ;ENTRADA;VISITANTE;ROMÊNIA;14
RJ;ENTRADA;VISITANTE;RÚSSIA;12
RJ;ENTRADA;VISITANTE;SAMOA OCIDENTAL;1
RJ;ENTRADA;VISITANTE;SINGAPURA;5
RJ;ENTRADA;VISITANTE;SUÉCIA;29
RJ;ENTRADA;VISITANTE;SUÍÇA;19
RJ;ENTRADA;VISITANTE;SÉRVIA;6
RJ;ENTRADA;VISITANTE;SÍRIA;1
RJ;ENTRADA;VISITANTE;TAILÂNDIA;2
RJ;ENTRADA;VISITANTE;TAIWAN;3
RJ;ENTRADA;VISITANTE;TRINIDAD E TOBAGO;1
RJ;ENTRADA;VISITANTE;TURQUIA;10
RJ;ENTRADA;VISITANTE;UCRÂNIA;12
RJ;ENTRADA;VISITANTE;URUGUAI;39
RJ;ENTRADA;VISITANTE;VENEZUELA;19
RJ;ENTRADA;VISITANTE;ZIMBÁBUE;18
RJ;ENTRADA;VISITANTE;ZÂMBIA;1
RJ;ENTRADA;VISITANTE;ÁFRICA DO SUL;9
RJ;ENTRADA;VISITANTE;ÁUSTRIA;13
RJ;ENTRADA;VISITANTE;ÍNDIA;27
RJ;ENTRADA;VISITANTE;ALEMANHA;9
RJ;ENTRADA;VISITANTE;ARGENTINA;56
RJ;ENTRADA;VISITANTE;AUSTRÁLIA;1
RJ;ENTRADA;VISITANTE;BOLÍVIA;2
RJ;ENTRADA;VISITANTE;CANADÁ;3
RJ;ENTRADA;VISITANTE;CATAR;1
RJ;ENTRADA;VISITANTE;CHILE;16
RJ;ENTRADA;VISITANTE;CHINA;2
RJ;ENTRADA;VISITANTE;COLÔMBIA;1
RJ;ENTRADA;VISITANTE;DINAMARCA;1
RJ;ENTRADA;VISITANTE;ESPANHA;3
RJ;ENTRADA;VISITANTE;ESTADOS UNIDOS;4
RJ;ENTRADA;VISITANTE;FRANÇA;3
RJ;ENTRADA;VISITANTE;HUNGRIA;1
RJ;ENTRADA;VISITANTE;ITÁLIA;7
RJ;ENTRADA;VISITANTE;JAPÃO;3
RJ;ENTRADA;VISITANTE;MÉXICO;4
RJ;ENTRADA;VISITANTE;PARAGUAI;5
RJ;ENTRADA;VISITANTE;PAÍSES BAIXOS;2
RJ;ENTRADA;VISITANTE;PERU;5
RJ;ENTRADA;VISITANTE;POLÔNIA;2
RJ;ENTRADA;VISITANTE;PORTUGAL;1
RJ;ENTRADA;VISITANTE;REINO UNIDO;3
RJ;ENTRADA;VISITANTE;RÚSSIA;5
RJ;ENTRADA;VISITANTE;SUÉCIA;1
RJ;ENTRADA;VISITANTE;SUÍÇA;2
RJ;ENTRADA;VISITANTE;TRINIDAD E TOBAGO;1
RJ;ENTRADA;VISITANTE;UCRÂNIA;1
RJ;ENTRADA;VISITANTE;URUGUAI;4
RJ;ENTRADA;VISITANTE;VENEZUELA;2
RJ;ENTRADA;VISITANTE;ZIMBÁBUE;1
RJ;ENTRADA;VISITANTE;ÁUSTRIA;1
RJ;ENTRADA;VISITANTE;ALEMANHA;4
RJ;ENTRADA;VISITANTE;ARGENTINA;52
RJ;ENTRADA;VISITANTE;BOLÍVIA;16
RJ;ENTRADA;VISITANTE;CANADÁ;2
RJ;ENTRADA;VISITANTE;CHILE;8
RJ;ENTRADA;VISITANTE;COLÔMBIA;7
RJ;ENTRADA;VISITANTE;CROÁCIA;1
RJ;ENTRADA;VISITANTE;EQUADOR;1
RJ;ENTRADA;VISITANTE;ESPANHA;3
RJ;ENTRADA;VISITANTE;ESTADOS UNIDOS;23
RJ;ENTRADA;VISITANTE;FRANÇA;9
RJ;ENTRADA;VISITANTE;ITÁLIA;6
RJ;ENTRADA;VISITANTE;LETÔNIA;3
RJ;ENTRADA;VISITANTE;LITUÂNIA;1
RJ;ENTRADA;VISITANTE;PARAGUAI;7
RJ;ENTRADA;VISITANTE;PERU;1
RJ;ENTRADA;VISITANTE;POLÔNIA;2
RJ;ENTRADA;VISITANTE;PORTUGAL;6
RJ;ENTRADA;VISITANTE;REINO UNIDO;2
RJ;ENTRADA;VISITANTE;REPÚBLICA DOMINICANA;1
RJ;ENTRADA;VISITANTE;REPÚBLICA TCHECA;1
RJ;ENTRADA;VISITANTE;SUÍÇA;1
RJ;ENTRADA;VISITANTE;SÉRVIA;2
RJ;ENTRADA;VISITANTE;TAIWAN;1
RJ;ENTRADA;VISITANTE;URUGUAI;4
RJ;ENTRADA;VISITANTE;VENEZUELA;7
RJ;ENTRADA;VISITANTE;ALEMANHA;1
RJ;ENTRADA;VISITANTE;ARGENTINA;2
RJ;ENTRADA;VISITANTE;BOLÍVIA;1
RJ;ENTRADA;VISITANTE;CHILE;3
RJ;ENTRADA;VISITANTE;COLÔMBIA;2
RJ;ENTRADA;VISITANTE;ITÁLIA;1
RJ;ENTRADA;VISITANTE;PARAGUAI;1
RJ;ENTRADA;VISITANTE;VENEZUELA;1
RJ;ENTRADA;VISITANTE;ÍNDIA;1
RJ;ENTRADA;OUTROS;ALBÂNIA;4
RJ;ENTRADA;OUTROS;ALEMANHA;9
RJ;ENTRADA;OUTROS;ANGOLA;5
RJ;ENTRADA;OUTROS;ARGENTINA;155
RJ;ENTRADA;OUTROS;ARMÊNIA;2
RJ;ENTRADA;OUTROS;AUSTRÁLIA;2
RJ;ENTRADA;OUTROS;BARBADOS;1
RJ;ENTRADA;OUTROS;BELARUS;4
RJ;ENTRADA;OUTROS;BOLÍVIA;6
RJ;ENTRADA;OUTROS;BULGÁRIA;34
RJ;ENTRADA;OUTROS;BÉLGICA;4
RJ;ENTRADA;OUTROS;BÓSNIA E HERZEGOVINA;1
RJ;ENTRADA;OUTROS;CAZAQUISTÃO;11
RJ;ENTRADA;OUTROS;CHILE;15
RJ;ENTRADA;OUTROS;CHINA;52
RJ;ENTRADA;OUTROS;CHIPRE;1
RJ;ENTRADA;OUTROS;COLÔMBIA;62
RJ;ENTRADA;OUTROS;CORÉIA DO SUL;112
RJ;ENTRADA;OUTROS;CROÁCIA;38
RJ;ENTRADA;OUTROS;DINAMARCA;21
RJ;ENTRADA;OUTROS;EL SALVADOR;39
RJ;ENTRADA;OUTROS;EQUADOR;1
RJ;ENTRADA;OUTROS;ESPANHA;24
RJ;ENTRADA;OUTROS;ESTADOS UNIDOS;2
RJ;ENTRADA;OUTROS;ESTÔNIA;3
RJ;ENTRADA;OUTROS;ETIÓPIA;1
RJ;ENTRADA;OUTROS;FILIPINAS;318
RJ;ENTRADA;OUTROS;FRANÇA;10
RJ;ENTRADA;OUTROS;GEÓRGIA;5
RJ;ENTRADA;OUTROS;GRANADA;3
RJ;ENTRADA;OUTROS;GRÉCIA;106
RJ;ENTRADA;OUTROS;GUATEMALA;5
RJ;ENTRADA;OUTROS;HONDURAS;290
RJ;ENTRADA;OUTROS;HUNGRIA;3
RJ;ENTRADA;OUTROS;INDONÉSIA;118
RJ;ENTRADA;OUTROS;IRLANDA;2
RJ;ENTRADA;OUTROS;ISRAEL;1
RJ;ENTRADA;OUTROS;ITÁLIA;305
RJ;ENTRADA;OUTROS;JAMAICA;4
RJ;ENTRADA;OUTROS;JAPÃO;5
RJ;ENTRADA;OUTROS;LETÔNIA;8
RJ;ENTRADA;OUTROS;LITUÂNIA;2
RJ;ENTRADA;OUTROS;MACEDÔNIA;7
RJ;ENTRADA;OUTROS;MALÁSIA;59
RJ;ENTRADA;OUTROS;MARROCOS;8
RJ;ENTRADA;OUTROS;MAURÍCIO;1
RJ;ENTRADA;OUTROS;MOLDÁVIA OU MOLDOVA;2
RJ;ENTRADA;OUTROS;MONTENEGRO;13
RJ;ENTRADA;OUTROS;MÉXICO;33
RJ;ENTRADA;OUTROS;NAMÍBIA;3
RJ;ENTRADA;OUTROS;NICARÁGUA;48
RJ;ENTRADA;OUTROS;NORUEGA;41
RJ;ENTRADA;OUTROS;NOVA ZELÂNDIA;4
RJ;ENTRADA;OUTROS;PANAMÁ;5
RJ;ENTRADA;OUTROS;PARAGUAI;2
RJ;ENTRADA;OUTROS;PAÍSES BAIXOS;7
RJ;ENTRADA;OUTROS;PERU;83
RJ;ENTRADA;OUTROS;POLÔNIA;32
RJ;ENTRADA;OUTROS;PORTUGAL;22
RJ;ENTRADA;OUTROS;QUÊNIA;5
RJ;ENTRADA;OUTROS;REINO UNIDO;92
RJ;ENTRADA;OUTROS;REPÚBLICA DOMINICANA;26
RJ;ENTRADA;OUTROS;ROMÊNIA;62
RJ;ENTRADA;OUTROS;RÚSSIA;37
RJ;ENTRADA;OUTROS;SANTA LÚCIA;1
RJ;ENTRADA;OUTROS;SUÉCIA;5
RJ;ENTRADA;OUTROS;SÉRVIA;5
RJ;ENTRADA;OUTROS;TAILÂNDIA;23
RJ;ENTRADA;OUTROS;TRINIDAD E TOBAGO;2
RJ;ENTRADA;OUTROS;TUNÍSIA;32
RJ;ENTRADA;OUTROS;TURQUIA;11
RJ;ENTRADA;OUTROS;UCRÂNIA;178
RJ;ENTRADA;OUTROS;UGANDA;1
RJ;ENTRADA;OUTROS;URUGUAI;8
RJ;ENTRADA;OUTROS;VENEZUELA;11
RJ;ENTRADA;OUTROS;ZIMBÁBUE;7
RJ;ENTRADA;OUTROS;ÁFRICA DO SUL;139
RJ;ENTRADA;OUTROS;ÍNDIA;6
RJ;ENTRADA;OUTROS;ARGENTINA;2
RJ;ENTRADA;OUTROS;CABO VERDE;1
RJ;ENTRADA;OUTROS;CHINA;6
RJ;ENTRADA;OUTROS;ALEMANHA;2
RJ;ENTRADA;OUTROS;ANGOLA;1
RJ;ENTRADA;OUTROS;ANTÍGUA E BARBUDA;1
RJ;ENTRADA;OUTROS;ARGENTINA;12
RJ;ENTRADA;OUTROS;AZERBAIJÃO;2
RJ;ENTRADA;OUTROS;BAHREIN;3
RJ;ENTRADA;OUTROS;BRASIL;6
RJ;ENTRADA;OUTROS;CABO VERDE;5
RJ;ENTRADA;OUTROS;CHILE;3
RJ;ENTRADA;OUTROS;CHINA;34
RJ;ENTRADA;OUTROS;COLÔMBIA;1
