UF_ATENDIMENTO;TIPO;CLASSIFICACAO;NACIONALIDADE;TOTAL
SP;ENTRADA;OUTROS;TUNÍSIA;70
SP;ENTRADA;OUTROS;TURQUIA;1461
SP;ENTRADA;OUTROS;UCRÂNIA;34
SP;ENTRADA;OUTROS;UGANDA;6
SP;ENTRADA;OUTROS;URUGUAI;45
SP;ENTRADA;OUTROS;UZBEQUISTÃO;4
SP;ENTRADA;OUTROS;VENEZUELA;89
SP;ENTRADA;OUTROS;VIETNÃ;11
SP;ENTRADA;OUTROS;ZIMBÁBUE;4
SP;ENTRADA;OUTROS;ÁFRICA DO SUL;336
SP;ENTRADA;OUTROS;ÁUSTRIA;54
SP;ENTRADA;OUTROS;ÍNDIA;327
SP;ENTRADA;OUTROS;BRASIL;1
SP;ENTRADA;OUTROS;PORTUGAL;1
SP;ENTRADA;OUTROS;PORTUGAL;233
SP;ENTRADA;OUTROS;AFEGANISTÃO;4
SP;ENTRADA;OUTROS;ANGOLA;5
SP;ENTRADA;OUTROS;ARGENTINA;1
SP;ENTRADA;OUTROS;BANGLADESH;18
SP;ENTRADA;OUTROS;CHINA;5
SP;ENTRADA;OUTROS;COLÔMBIA;1
SP;ENTRADA;OUTROS;CORÉIA DO SUL;5
SP;ENTRADA;OUTROS;CUBA;3
SP;ENTRADA;OUTROS;ESTADOS UNIDOS;5
SP;ENTRADA;OUTROS;FILIPINAS;2
SP;ENTRADA;OUTROS;GANA;1
SP;ENTRADA;OUTROS;GUIANA;1
SP;ENTRADA;OUTROS;LÍBANO;7
SP;ENTRADA;OUTROS;MARROCOS;7
SP;ENTRADA;OUTROS;MONTENEGRO;1
SP;ENTRADA;OUTROS;MÉXICO;2
SP;ENTRADA;OUTROS;NIGÉRIA;1
SP;ENTRADA;OUTROS;PANAMÁ;1
SP;ENTRADA;OUTROS;PAÍSES BAIXOS;1
SP;ENTRADA;OUTROS;PORTUGAL;2
SP;ENTRADA;OUTROS;REPÚBLICA DEMOCRÁTICA DO CONGO;1
SP;ENTRADA;OUTROS;REPÚBLICA DOMINICANA;10
SP;ENTRADA;OUTROS;RÚSSIA;3
SP;ENTRADA;OUTROS;TUNÍSIA;1
SP;ENTRADA;OUTROS;TURQUIA;2
SP;ENTRADA;OUTROS;BRASIL;16
SP;ENTRADA;OUTROS;ITÁLIA;2
SP;ENTRADA;OUTROS;PERU;2
SP;ENTRADA;OUTROS;ANGOLA;1
SP;ENTRADA;OUTROS;ARGENTINA;1
SP;ENTRADA;OUTROS;BOLÍVIA;2
SP;ENTRADA;OUTROS;CAMARÕES;1
SP;ENTRADA;OUTROS;CHINA;1
SP;ENTRADA;OUTROS;COLÔMBIA;1
SP;ENTRADA;OUTROS;ESTADOS UNIDOS;1
SP;ENTRADA;OUTROS;FRANÇA;1
SP;ENTRADA;OUTROS;HAITI;1
SP;ENTRADA;OUTROS;NORUEGA;1
SP;ENTRADA;OUTROS;PORTUGAL;6
SP;ENTRADA;OUTROS;SENEGAL;1
SP;ENTRADA;OUTROS;ARGENTINA;1
SP;ENTRADA;OUTROS;FRANÇA;2
SP;ENTRADA;OUTROS;ALEMANHA;16
SP;ENTRADA;OUTROS;ANGOLA;5
SP;ENTRADA;OUTROS;ARGENTINA;13
SP;ENTRADA;OUTROS;BANGLADESH;2
SP;ENTRADA;OUTROS;BELARUS;1
SP;ENTRADA;OUTROS;BOLÍVIA;18
SP;ENTRADA;OUTROS;BÉLGICA;1
SP;ENTRADA;OUTROS;CABO VERDE;1
SP;ENTRADA;OUTROS;CANADÁ;1
SP;ENTRADA;OUTROS;CHILE;9
SP;ENTRADA;OUTROS;CHINA;29
SP;ENTRADA;OUTROS;COLÔMBIA;42
SP;ENTRADA;OUTROS;CORÉIA DO SUL;7
SP;ENTRADA;OUTROS;COSTA RICA;1
SP;ENTRADA;OUTROS;CROÁCIA;3
SP;ENTRADA;OUTROS;DINAMARCA;1
SP;ENTRADA;OUTROS;EL SALVADOR;1
SP;ENTRADA;OUTROS;EQUADOR;6
SP;ENTRADA;OUTROS;ESLOVÁQUIA;1
SP;ENTRADA;OUTROS;ESPANHA;10
SP;ENTRADA;OUTROS;ESTADOS UNIDOS;16
SP;ENTRADA;OUTROS;FILIPINAS;12
SP;ENTRADA;OUTROS;FINLÂNDIA;1
SP;ENTRADA;OUTROS;FRANÇA;14
SP;ENTRADA;OUTROS;GRÉCIA;1
SP;ENTRADA;OUTROS;HONG KONG (R.A.E.);3
SP;ENTRADA;OUTROS;HUNGRIA;1
SP;ENTRADA;OUTROS;ITÁLIA;12
SP;ENTRADA;OUTROS;JAPÃO;4
SP;ENTRADA;OUTROS;LESOTO;1
SP;ENTRADA;OUTROS;LÍBANO;2
SP;ENTRADA;OUTROS;MALÁSIA;3
SP;ENTRADA;OUTROS;MYANMAR;1
SP;ENTRADA;OUTROS;MÉXICO;13
SP;ENTRADA;OUTROS;NICARÁGUA;2
SP;ENTRADA;OUTROS;NOVA ZELÂNDIA;2
SP;ENTRADA;OUTROS;PANAMÁ;3
SP;ENTRADA;OUTROS;PARAGUAI;2
SP;ENTRADA;OUTROS;PAÍSES BAIXOS;3
SP;ENTRADA;OUTROS;PERU;21
SP;ENTRADA;OUTROS;POLÔNIA;2
SP;ENTRADA;OUTROS;PORTUGAL;12
SP;ENTRADA;OUTROS;REINO UNIDO;8
SP;ENTRADA;OUTROS;REPÚBLICA DEMOCRÁTICA DO CONGO;1
SP;ENTRADA;OUTROS;REPÚBLICA DOMINICANA;1
SP;ENTRADA;OUTROS;ROMÊNIA;1
SP;ENTRADA;OUTROS;RÚSSIA;5
SP;ENTRADA;OUTROS;SINGAPURA;2
SP;ENTRADA;OUTROS;SUDÃO;1
SP;ENTRADA;OUTROS;SUÉCIA;2
SP;ENTRADA;OUTROS;SUÍÇA;1
SP;ENTRADA;OUTROS;SÃO TOMÉ E PRÍNCIPE;1
SP;ENTRADA;OUTROS;TRINIDAD E TOBAGO;1
SP;ENTRADA;OUTROS;TUNÍSIA;1
SP;ENTRADA;OUTROS;UCRÂNIA;2
SP;ENTRADA;OUTROS;URUGUAI;3
SP;ENTRADA;OUTROS;VENEZUELA;4
SP;ENTRADA;OUTROS;ZIMBÁBUE;1
SP;ENTRADA;OUTROS;ÁFRICA DO SUL;5
SP;ENTRADA;OUTROS;ÍNDIA;10
SP;ENTRADA;OUTROS;ALEMANHA;388
SP;ENTRADA;OUTROS;ANDORRA;2
SP;ENTRADA;OUTROS;ANGOLA;3
SP;ENTRADA;OUTROS;ARGENTINA;81
SP;ENTRADA;OUTROS;AUSTRÁLIA;10
SP;ENTRADA;OUTROS;BOLÍVIA;22
SP;ENTRADA;OUTROS;BULGÁRIA;2
SP;ENTRADA;OUTROS;BÉLGICA;50
SP;ENTRADA;OUTROS;CABO VERDE;1
SP;ENTRADA;OUTROS;CANADÁ;50
SP;ENTRADA;OUTROS;CHILE;71
SP;ENTRADA;OUTROS;CHINA;3
SP;ENTRADA;OUTROS;COLÔMBIA;75
SP;ENTRADA;OUTROS;CORÉIA DO SUL;82
SP;ENTRADA;OUTROS;COSTA RICA;3
SP;ENTRADA;OUTROS;CROÁCIA;3
SP;ENTRADA;OUTROS;CUBA;1
SP;ENTRADA;OUTROS;DINAMARCA;16
SP;ENTRADA;OUTROS;EL SALVADOR;1
SP;ENTRADA;OUTROS;EQUADOR;10
SP;ENTRADA;OUTROS;ESLOVÁQUIA;2
SP;ENTRADA;OUTROS;ESLOVÊNIA;4
SP;ENTRADA;OUTROS;ESPANHA;707
SP;ENTRADA;OUTROS;ESTADOS UNIDOS;431
SP;ENTRADA;OUTROS;FILIPINAS;2
SP;ENTRADA;OUTROS;FINLÂNDIA;6
SP;ENTRADA;OUTROS;FRANÇA;208
SP;ENTRADA;OUTROS;GRÉCIA;12
SP;ENTRADA;OUTROS;GUIANA;2
SP;ENTRADA;OUTROS;HAITI;3
SP;ENTRADA;OUTROS;HUNGRIA;9
SP;ENTRADA;OUTROS;IRLANDA;56
SP;ENTRADA;OUTROS;IRÃ;3
SP;ENTRADA;OUTROS;ISLÂNDIA;2
SP;ENTRADA;OUTROS;ISRAEL;61
SP;ENTRADA;OUTROS;ITÁLIA;2359
SP;ENTRADA;OUTROS;JAPÃO;67
SP;ENTRADA;OUTROS;LETÔNIA;1
SP;ENTRADA;OUTROS;LIECHTENSTEIN;1
SP;ENTRADA;OUTROS;LITUÂNIA;12
SP;ENTRADA;OUTROS;LUXEMBURGO;44
SP;ENTRADA;OUTROS;LÍBANO;4
SP;ENTRADA;OUTROS;MARROCOS;1
SP;ENTRADA;OUTROS;MONTENEGRO;1
SP;ENTRADA;OUTROS;MOÇAMBIQUE;3
SP;ENTRADA;OUTROS;MÉXICO;31
SP;ENTRADA;OUTROS;NORUEGA;17
SP;ENTRADA;OUTROS;NOVA ZELÂNDIA;19
SP;ENTRADA;OUTROS;PANAMÁ;4
SP;ENTRADA;OUTROS;PARAGUAI;26
SP;ENTRADA;OUTROS;PAÍSES BAIXOS;119
SP;ENTRADA;OUTROS;PERU;36
SP;ENTRADA;OUTROS;POLÔNIA;46
SP;ENTRADA;OUTROS;PORTUGAL;2093
SP;ENTRADA;OUTROS;QUIRGUISTÃO;1
SP;ENTRADA;OUTROS;REINO UNIDO;268
SP;ENTRADA;OUTROS;REPÚBLICA TCHECA;7
SP;ENTRADA;OUTROS;ROMÊNIA;4
SP;ENTRADA;OUTROS;RÚSSIA;9
SP;ENTRADA;OUTROS;SENEGAL;2
SP;ENTRADA;OUTROS;SURINAME;1
SP;ENTRADA;OUTROS;SUÉCIA;33
SP;ENTRADA;OUTROS;SUÍÇA;165
SP;ENTRADA;OUTROS;SÉRVIA;1
SP;ENTRADA;OUTROS;SÍRIA;2
SP;ENTRADA;OUTROS;TAILÂNDIA;1
SP;ENTRADA;OUTROS;TAIWAN;1
SP;ENTRADA;OUTROS;TURQUIA;1
SP;ENTRADA;OUTROS;URUGUAI;15
SP;ENTRADA;OUTROS;VENEZUELA;6
SP;ENTRADA;OUTROS;ÁFRICA DO SUL;3
SP;ENTRADA;OUTROS;ÁUSTRIA;28
SP;ENTRADA;OUTROS;BRASIL;40
SP;ENTRADA;OUTROS;HONG KONG (R.A.E.);2
SP;ENTRADA;OUTROS;IRÃ;4
SP;ENTRADA;OUTROS;MARROCOS;2
SP;ENTRADA;OUTROS;PARAGUAI;3
SP;ENTRADA;OUTROS;REPÚBLICA DOMINICANA;1
SP;ENTRADA;OUTROS;TURQUIA;2
SP;ENTRADA;OUTROS;VENEZUELA;1
SP;ENTRADA;OUTROS;CHINA;266
SP;ENTRADA;OUTROS;EGITO;1
SP;ENTRADA;OUTROS;SÍRIA;1
SP;ENTRADA;TEMPORÁRIO;AFEGANISTÃO;41
SP;ENTRADA;TEMPORÁRIO;ALBÂNIA;1
SP;ENTRADA;TEMPORÁRIO;ALEMANHA;105
SP;ENTRADA;TEMPORÁRIO;ANGOLA;60
SP;ENTRADA;TEMPORÁRIO;ARGENTINA;26
SP;ENTRADA;TEMPORÁRIO;ARGÉLIA;1
SP;ENTRADA;TEMPORÁRIO;AUSTRÁLIA;17
SP;ENTRADA;TEMPORÁRIO;AZERBAIJÃO;3
SP;ENTRADA;TEMPORÁRIO;BANGLADESH;84
SP;ENTRADA;TEMPORÁRIO;BELIZE;1
SP;ENTRADA;TEMPORÁRIO;BENIN;6
SP;ENTRADA;TEMPORÁRIO;BOLÍVIA;37
SP;ENTRADA;TEMPORÁRIO;BOTSUANA;2
SP;ENTRADA;TEMPORÁRIO;BULGÁRIA;13
SP;ENTRADA;TEMPORÁRIO;BURKINA FASO;4
SP;ENTRADA;TEMPORÁRIO;BURUNDI;1
SP;ENTRADA;TEMPORÁRIO;BÉLGICA;10
SP;ENTRADA;TEMPORÁRIO;CABO VERDE;12
SP;ENTRADA;TEMPORÁRIO;CAMARÕES;3
SP;ENTRADA;TEMPORÁRIO;CANADÁ;19
SP;ENTRADA;TEMPORÁRIO;CAZAQUISTÃO;1
SP;ENTRADA;TEMPORÁRIO;CHILE;17
SP;ENTRADA;TEMPORÁRIO;CHINA;438
SP;ENTRADA;TEMPORÁRIO;CHIPRE;2
SP;ENTRADA;TEMPORÁRIO;COLÔMBIA;88
SP;ENTRADA;TEMPORÁRIO;CONGO;11
SP;ENTRADA;TEMPORÁRIO;CORÉIA DO SUL;43
SP;ENTRADA;TEMPORÁRIO;COSTA DO MARFIM;4
SP;ENTRADA;TEMPORÁRIO;COSTA RICA;6
SP;ENTRADA;TEMPORÁRIO;CROÁCIA;6
SP;ENTRADA;TEMPORÁRIO;CUBA;20
SP;ENTRADA;TEMPORÁRIO;DINAMARCA;10
SP;ENTRADA;TEMPORÁRIO;EL SALVADOR;9
SP;ENTRADA;TEMPORÁRIO;EQUADOR;85
SP;ENTRADA;TEMPORÁRIO;ESLOVÁQUIA;4
SP;ENTRADA;TEMPORÁRIO;ESLOVÊNIA;1
SP;ENTRADA;TEMPORÁRIO;ESPANHA;52
SP;ENTRADA;TEMPORÁRIO;ESTADOS UNIDOS;220
SP;ENTRADA;TEMPORÁRIO;ESTÔNIA;1
SP;ENTRADA;TEMPORÁRIO;ETIÓPIA;3
SP;ENTRADA;TEMPORÁRIO;FILIPINAS;109
SP;ENTRADA;TEMPORÁRIO;FINLÂNDIA;12
SP;ENTRADA;TEMPORÁRIO;FRANÇA;328
SP;ENTRADA;TEMPORÁRIO;GABÃO;4
SP;ENTRADA;TEMPORÁRIO;GANA;7
SP;ENTRADA;TEMPORÁRIO;GEÓRGIA;2
SP;ENTRADA;TEMPORÁRIO;GRÉCIA;3
SP;ENTRADA;TEMPORÁRIO;GUATEMALA;9
SP;ENTRADA;TEMPORÁRIO;GUIANA;1
SP;ENTRADA;TEMPORÁRIO;GUINÉ;3
SP;ENTRADA;TEMPORÁRIO;GUINÉ BISSAU;27
SP;ENTRADA;TEMPORÁRIO;GUINÉ EQUATORIAL;6
SP;ENTRADA;TEMPORÁRIO;HAITI;2263
SP;ENTRADA;TEMPORÁRIO;HONDURAS;13
SP;ENTRADA;TEMPORÁRIO;HONG KONG (R.A.E.);1
SP;ENTRADA;TEMPORÁRIO;HUNGRIA;2
SP;ENTRADA;TEMPORÁRIO;INDONÉSIA;29
SP;ENTRADA;TEMPORÁRIO;IRLANDA;4
SP;ENTRADA;TEMPORÁRIO;IRÃ;6
SP;ENTRADA;TEMPORÁRIO;ISLÂNDIA;1
SP;ENTRADA;TEMPORÁRIO;ISRAEL;10
SP;ENTRADA;TEMPORÁRIO;ITÁLIA;83
SP;ENTRADA;TEMPORÁRIO;IÊMEN;1
SP;ENTRADA;TEMPORÁRIO;JAMAICA;1
SP;ENTRADA;TEMPORÁRIO;JAPÃO;135
SP;ENTRADA;TEMPORÁRIO;JORDÂNIA;1
SP;ENTRADA;TEMPORÁRIO;LETÔNIA;7
SP;ENTRADA;TEMPORÁRIO;LITUÂNIA;2
SP;ENTRADA;TEMPORÁRIO;LÍBANO;19
SP;ENTRADA;TEMPORÁRIO;MADAGASCAR;1
SP;ENTRADA;TEMPORÁRIO;MALI;2
SP;ENTRADA;TEMPORÁRIO;MALÁSIA;28
SP;ENTRADA;TEMPORÁRIO;MARROCOS;6
SP;ENTRADA;TEMPORÁRIO;MAURITÂNIA;1
SP;ENTRADA;TEMPORÁRIO;MOÇAMBIQUE;35
SP;ENTRADA;TEMPORÁRIO;MYANMAR;3
SP;ENTRADA;TEMPORÁRIO;MÉXICO;90
SP;ENTRADA;TEMPORÁRIO;NICARÁGUA;4
SP;ENTRADA;TEMPORÁRIO;NIGÉRIA;21
SP;ENTRADA;TEMPORÁRIO;NORUEGA;23
SP;ENTRADA;TEMPORÁRIO;PALESTINA;6
SP;ENTRADA;TEMPORÁRIO;PANAMÁ;4
SP;ENTRADA;TEMPORÁRIO;PAQUISTÃO;6
SP;ENTRADA;TEMPORÁRIO;PARAGUAI;6
SP;ENTRADA;TEMPORÁRIO;PAÍSES BAIXOS;23
SP;ENTRADA;TEMPORÁRIO;PERU;26
SP;ENTRADA;TEMPORÁRIO;POLÔNIA;30
SP;ENTRADA;TEMPORÁRIO;PORTUGAL;29
SP;ENTRADA;TEMPORÁRIO;QUÊNIA;7
SP;ENTRADA;TEMPORÁRIO;REINO UNIDO;37
SP;ENTRADA;TEMPORÁRIO;REPÚBLICA DEMOCRÁTICA DO CONGO;7
SP;ENTRADA;TEMPORÁRIO;REPÚBLICA DOMINICANA;41
SP;ENTRADA;TEMPORÁRIO;REPÚBLICA TCHECA;5
SP;ENTRADA;TEMPORÁRIO;ROMÊNIA;5
SP;ENTRADA;TEMPORÁRIO;RÚSSIA;26
SP;ENTRADA;TEMPORÁRIO;SANTA LÚCIA;1
SP;ENTRADA;TEMPORÁRIO;SENEGAL;6
SP;ENTRADA;TEMPORÁRIO;SINGAPURA;3
SP;ENTRADA;TEMPORÁRIO;SRI LANKA;2
SP;ENTRADA;TEMPORÁRIO;SUÉCIA;18
SP;ENTRADA;TEMPORÁRIO;SUÍÇA;17
SP;ENTRADA;TEMPORÁRIO;SÃO TOMÉ E PRÍNCIPE;1
SP;ENTRADA;TEMPORÁRIO;SÍRIA;10
SP;ENTRADA;TEMPORÁRIO;TAILÂNDIA;5
SP;ENTRADA;TEMPORÁRIO;TANZÂNIA;1
SP;ENTRADA;TEMPORÁRIO;TIMOR LESTE;1
SP;ENTRADA;TEMPORÁRIO;TOGO;2
SP;ENTRADA;TEMPORÁRIO;TONGA;2
SP;ENTRADA;TEMPORÁRIO;TUNÍSIA;1
SP;ENTRADA;TEMPORÁRIO;TURQUIA;12
SP;ENTRADA;TEMPORÁRIO;UCRÂNIA;12
SP;ENTRADA;TEMPORÁRIO;URUGUAI;3
SP;ENTRADA;TEMPORÁRIO;VENEZUELA;6
SP;ENTRADA;TEMPORÁRIO;VIETNÃ;1
SP;ENTRADA;TEMPORÁRIO;ZIMBÁBUE;1
SP;ENTRADA;TEMPORÁRIO;ZÂMBIA;1
SP;ENTRADA;TEMPORÁRIO;ÁFRICA DO SUL;16
SP;ENTRADA;TEMPORÁRIO;ÁUSTRIA;16
SP;ENTRADA;TEMPORÁRIO;ÍNDIA;90
SP;ENTRADA;OUTROS;BRASIL;575150
SP;SAIDA;PERMANENTE;AFEGANISTÃO;3
SP;SAIDA;PERMANENTE;ALEMANHA;615
SP;SAIDA;PERMANENTE;ANDORRA;1
SP;SAIDA;PERMANENTE;ANGOLA;414
SP;SAIDA;PERMANENTE;ARGENTINA;1891
SP;SAIDA;PERMANENTE;ARGÉLIA;4
SP;SAIDA;PERMANENTE;ARMÊNIA;2
SP;SAIDA;PERMANENTE;ARÁBIA SAUDITA;3
SP;SAIDA;PERMANENTE;AUSTRÁLIA;49
SP;SAIDA;PERMANENTE;BANGLADESH;109
SP;SAIDA;PERMANENTE;BARBADOS;1
SP;SAIDA;PERMANENTE;BELARUS;5
SP;SAIDA;PERMANENTE;BENIN;4
SP;SAIDA;PERMANENTE;BOLÍVIA;1737
SP;SAIDA;PERMANENTE;BULGÁRIA;23
SP;SAIDA;PERMANENTE;BURKINA FASO;5
SP;SAIDA;PERMANENTE;BURUNDI;2
SP;SAIDA;PERMANENTE;BÉLGICA;84
SP;SAIDA;PERMANENTE;BÓSNIA E HERZEGOVINA;2
SP;SAIDA;PERMANENTE;CABO VERDE;10
SP;SAIDA;PERMANENTE;CAMARÕES;7
SP;SAIDA;PERMANENTE;CANADÁ;116
SP;SAIDA;PERMANENTE;CAZAQUISTÃO;8
SP;SAIDA;PERMANENTE;CHADE;3
SP;SAIDA;PERMANENTE;CHILE;856
SP;SAIDA;PERMANENTE;CHINA;2955
SP;SAIDA;PERMANENTE;COLÔMBIA;1039
SP;SAIDA;PERMANENTE;CONGO;2
SP;SAIDA;PERMANENTE;CORÉIA DO SUL;473
SP;SAIDA;PERMANENTE;COSTA DO MARFIM;6
SP;SAIDA;PERMANENTE;COSTA RICA;32
SP;SAIDA;PERMANENTE;CROÁCIA;21
SP;SAIDA;PERMANENTE;CUBA;176
SP;SAIDA;PERMANENTE;DINAMARCA;42
SP;SAIDA;PERMANENTE;DOMINICA;3
SP;SAIDA;PERMANENTE;EGITO;40
SP;SAIDA;PERMANENTE;EL SALVADOR;21
SP;SAIDA;PERMANENTE;EQUADOR;426
SP;SAIDA;PERMANENTE;ESLOVÁQUIA;3
SP;SAIDA;PERMANENTE;ESLOVÊNIA;7
SP;SAIDA;PERMANENTE;ESPANHA;502
SP;SAIDA;PERMANENTE;ESTADOS UNIDOS;1135
SP;SAIDA;PERMANENTE;ESTÔNIA;4
SP;SAIDA;PERMANENTE;ETIÓPIA;4
SP;SAIDA;PERMANENTE;FILIPINAS;118
SP;SAIDA;PERMANENTE;FINLÂNDIA;19
SP;SAIDA;PERMANENTE;FRANÇA;606
SP;SAIDA;PERMANENTE;GABÃO;4
SP;SAIDA;PERMANENTE;GANA;5
SP;SAIDA;PERMANENTE;GRÉCIA;12
SP;SAIDA;PERMANENTE;GUATEMALA;20
SP;SAIDA;PERMANENTE;GUIANA;2
SP;SAIDA;PERMANENTE;GUINÉ;11
SP;SAIDA;PERMANENTE;GUINÉ BISSAU;21
SP;SAIDA;PERMANENTE;GUINÉ EQUATORIAL;1
SP;SAIDA;PERMANENTE;HAITI;56
SP;SAIDA;PERMANENTE;HONDURAS;20
SP;SAIDA;PERMANENTE;HONG KONG (R.A.E.);8
SP;SAIDA;PERMANENTE;HUNGRIA;14
SP;SAIDA;PERMANENTE;INDONÉSIA;27
SP;SAIDA;PERMANENTE;IRAQUE;5
SP;SAIDA;PERMANENTE;IRLANDA;33
SP;SAIDA;PERMANENTE;IRÃ;13
SP;SAIDA;PERMANENTE;ISRAEL;46
SP;SAIDA;PERMANENTE;ITÁLIA;714
SP;SAIDA;PERMANENTE;IÊMEN;8
SP;SAIDA;PERMANENTE;JAMAICA;4
SP;SAIDA;PERMANENTE;JAPÃO;512
SP;SAIDA;PERMANENTE;JORDÂNIA;7
SP;SAIDA;PERMANENTE;KOSOVO;1
SP;SAIDA;PERMANENTE;LESOTO;1
SP;SAIDA;PERMANENTE;LETÔNIA;7
SP;SAIDA;PERMANENTE;LIECHTENSTEIN;2
SP;SAIDA;PERMANENTE;LITUÂNIA;7
SP;SAIDA;PERMANENTE;LUXEMBURGO;1
SP;SAIDA;PERMANENTE;LÍBANO;105
SP;SAIDA;PERMANENTE;LÍBIA;7
SP;SAIDA;PERMANENTE;MACEDÔNIA;1
SP;SAIDA;PERMANENTE;MADAGASCAR;2
SP;SAIDA;PERMANENTE;MALI;3
SP;SAIDA;PERMANENTE;MALTA;3
SP;SAIDA;PERMANENTE;MALÁSIA;28
SP;SAIDA;PERMANENTE;MARROCOS;29
SP;SAIDA;PERMANENTE;MAURÍCIO;4
SP;SAIDA;PERMANENTE;MOLDÁVIA OU MOLDOVA;1
SP;SAIDA;PERMANENTE;MONTENEGRO;2
SP;SAIDA;PERMANENTE;MOÇAMBIQUE;53
SP;SAIDA;PERMANENTE;MYANMAR;1
SP;SAIDA;PERMANENTE;MÉXICO;292
SP;SAIDA;PERMANENTE;NEPAL;1
SP;SAIDA;PERMANENTE;NICARÁGUA;8
SP;SAIDA;PERMANENTE;NIGÉRIA;120
SP;SAIDA;PERMANENTE;NORUEGA;41
SP;SAIDA;PERMANENTE;NOVA ZELÂNDIA;15
SP;SAIDA;PERMANENTE;NÍGER;1
SP;SAIDA;PERMANENTE;PALESTINA;19
SP;SAIDA;PERMANENTE;PANAMÁ;22
SP;SAIDA;PERMANENTE;PAQUISTÃO;31
SP;SAIDA;PERMANENTE;PARAGUAI;199
SP;SAIDA;PERMANENTE;PAÍSES BAIXOS;183
SP;SAIDA;PERMANENTE;PERU;1307
SP;SAIDA;PERMANENTE;POLÔNIA;60
SP;SAIDA;PERMANENTE;PORTUGAL;759
SP;SAIDA;PERMANENTE;QUIRGUISTÃO;1
SP;SAIDA;PERMANENTE;QUÊNIA;4
SP;SAIDA;PERMANENTE;REINO UNIDO;315
SP;SAIDA;PERMANENTE;REPÚBLICA DEMOCRÁTICA DO CONGO;17
SP;SAIDA;PERMANENTE;REPÚBLICA DOMINICANA;89
SP;SAIDA;PERMANENTE;REPÚBLICA TCHECA;9
SP;SAIDA;PERMANENTE;ROMÊNIA;22
SP;SAIDA;PERMANENTE;RÚSSIA;136
SP;SAIDA;PERMANENTE;SENEGAL;58
SP;SAIDA;PERMANENTE;SERRA LEOA;2
SP;SAIDA;PERMANENTE;SINGAPURA;14
SP;SAIDA;PERMANENTE;SRI LANKA;1
SP;SAIDA;PERMANENTE;SUDÃO;8
SP;SAIDA;PERMANENTE;SURINAME;2
SP;SAIDA;PERMANENTE;SUÉCIA;72
SP;SAIDA;PERMANENTE;SUÍÇA;120
SP;SAIDA;PERMANENTE;SÃO CRISTOVÃO E NEVIS;1
SP;SAIDA;PERMANENTE;SÃO TOMÉ E PRÍNCIPE;1
SP;SAIDA;PERMANENTE;SÉRVIA;11
SP;SAIDA;PERMANENTE;SÍRIA;58
SP;SAIDA;PERMANENTE;TAILÂNDIA;4
SP;SAIDA;PERMANENTE;TAIWAN;80
SP;SAIDA;PERMANENTE;TANZÂNIA;1
SP;SAIDA;PERMANENTE;TIMOR LESTE;5
SP;SAIDA;PERMANENTE;TOGO;3
SP;SAIDA;PERMANENTE;TRINIDAD E TOBAGO;2
SP;SAIDA;PERMANENTE;TUNÍSIA;10
SP;SAIDA;PERMANENTE;TURQUIA;71
SP;SAIDA;PERMANENTE;UCRÂNIA;45
SP;SAIDA;PERMANENTE;UGANDA;1
SP;SAIDA;PERMANENTE;URUGUAI;339
SP;SAIDA;PERMANENTE;UZBEQUISTÃO;1
SP;SAIDA;PERMANENTE;VENEZUELA;279
SP;SAIDA;PERMANENTE;VIETNÃ;9
SP;SAIDA;PERMANENTE;ZIMBÁBUE;1
SP;SAIDA;PERMANENTE;ÁFRICA DO SUL;80
SP;SAIDA;PERMANENTE;ÁUSTRIA;68
SP;SAIDA;PERMANENTE;ÍNDIA;242
SP;SAIDA;PERMANENTE;;1
SP;SAIDA;VISITANTE;AFEGANISTÃO;2
SP;SAIDA;VISITANTE;ALBÂNIA;44
SP;SAIDA;VISITANTE;ALEMANHA;7131
SP;SAIDA;VISITANTE;ANDORRA;6
SP;SAIDA;VISITANTE;ANGOLA;219
SP;SAIDA;VISITANTE;ANTÍGUA E BARBUDA;7
SP;SAIDA;VISITANTE;ARGENTINA;45420
SP;SAIDA;VISITANTE;ARGÉLIA;21
SP;SAIDA;VISITANTE;ARMÊNIA;40
SP;SAIDA;VISITANTE;ARÁBIA SAUDITA;64
SP;SAIDA;VISITANTE;AUSTRÁLIA;1368
SP;SAIDA;VISITANTE;AZERBAIJÃO;13
SP;SAIDA;VISITANTE;BAHAMAS;8
SP;SAIDA;VISITANTE;BAHREIN;8
SP;SAIDA;VISITANTE;BANGLADESH;9
SP;SAIDA;VISITANTE;BARBADOS;2
SP;SAIDA;VISITANTE;BELARUS;64
SP;SAIDA;VISITANTE;BELIZE;2
SP;SAIDA;VISITANTE;BENIN;2
SP;SAIDA;VISITANTE;BOLÍVIA;5485
SP;SAIDA;VISITANTE;BOTSUANA;19
SP;SAIDA;VISITANTE;BULGÁRIA;191
SP;SAIDA;VISITANTE;BURKINA FASO;1
SP;SAIDA;VISITANTE;BÉLGICA;896
SP;SAIDA;VISITANTE;BÓSNIA E HERZEGOVINA;13
SP;SAIDA;VISITANTE;CABO VERDE;10
SP;SAIDA;VISITANTE;CAMARÕES;6
SP;SAIDA;VISITANTE;CAMBOJA;1
SP;SAIDA;VISITANTE;CANADÁ;3054
SP;SAIDA;VISITANTE;CATAR;17
SP;SAIDA;VISITANTE;CAZAQUISTÃO;86
SP;SAIDA;VISITANTE;CHADE;1
